Age	Sex	Cancer_ICD9	Organ	Gene	Years_5int	Cases_5int	Version	air
35	MALE	189	Ureter/kidney	PMS2	68	0	V3_20190219_A	0
36	MALE	189	Ureter/kidney	PMS2	68	0	V3_20190219_A	0
37	MALE	189	Ureter/kidney	PMS2	68	0	V3_20190219_A	0
38	MALE	189	Ureter/kidney	PMS2	68	0	V3_20190219_A	0
39	MALE	189	Ureter/kidney	PMS2	68	0	V3_20190219_A	0
40	MALE	189	Ureter/kidney	PMS2	79	0	V3_20190219_A	0
41	MALE	189	Ureter/kidney	PMS2	79	0	V3_20190219_A	0
42	MALE	189	Ureter/kidney	PMS2	79	0	V3_20190219_A	0
43	MALE	189	Ureter/kidney	PMS2	79	0	V3_20190219_A	0
44	MALE	189	Ureter/kidney	PMS2	79	0	V3_20190219_A	0
45	MALE	189	Ureter/kidney	PMS2	111	0	V3_20190219_A	0
46	MALE	189	Ureter/kidney	PMS2	111	0	V3_20190219_A	0
47	MALE	189	Ureter/kidney	PMS2	111	0	V3_20190219_A	0
48	MALE	189	Ureter/kidney	PMS2	111	0	V3_20190219_A	0
49	MALE	189	Ureter/kidney	PMS2	111	0	V3_20190219_A	0
50	MALE	189	Ureter/kidney	PMS2	147	0	V3_20190219_A	0
51	MALE	189	Ureter/kidney	PMS2	147	0	V3_20190219_A	0
52	MALE	189	Ureter/kidney	PMS2	147	0	V3_20190219_A	0
53	MALE	189	Ureter/kidney	PMS2	147	0	V3_20190219_A	0
54	MALE	189	Ureter/kidney	PMS2	147	0	V3_20190219_A	0
55	MALE	189	Ureter/kidney	PMS2	157	0	V3_20190219_A	0
56	MALE	189	Ureter/kidney	PMS2	157	0	V3_20190219_A	0
57	MALE	189	Ureter/kidney	PMS2	157	0	V3_20190219_A	0
58	MALE	189	Ureter/kidney	PMS2	157	0	V3_20190219_A	0
59	MALE	189	Ureter/kidney	PMS2	157	0	V3_20190219_A	0
60	MALE	189	Ureter/kidney	PMS2	123	0	V3_20190219_A	0
61	MALE	189	Ureter/kidney	PMS2	123	0	V3_20190219_A	0
62	MALE	189	Ureter/kidney	PMS2	123	0	V3_20190219_A	0
63	MALE	189	Ureter/kidney	PMS2	123	0	V3_20190219_A	0
64	MALE	189	Ureter/kidney	PMS2	123	0	V3_20190219_A	0
65	MALE	189	Ureter/kidney	PMS2	95	0	V3_20190219_A	0
66	MALE	189	Ureter/kidney	PMS2	95	0	V3_20190219_A	0
67	MALE	189	Ureter/kidney	PMS2	95	0	V3_20190219_A	0
68	MALE	189	Ureter/kidney	PMS2	95	0	V3_20190219_A	0
69	MALE	189	Ureter/kidney	PMS2	95	0	V3_20190219_A	0
70	MALE	189	Ureter/kidney	PMS2	63	1	V3_20190219_A	0.0158730158730159
71	MALE	189	Ureter/kidney	PMS2	63	1	V3_20190219_A	0.0158730158730159
72	MALE	189	Ureter/kidney	PMS2	63	1	V3_20190219_A	0.0158730158730159
73	MALE	189	Ureter/kidney	PMS2	63	1	V3_20190219_A	0.0158730158730159
74	MALE	189	Ureter/kidney	PMS2	63	1	V3_20190219_A	0.0158730158730159
75	MALE	189	Ureter/kidney	PMS2	40	0	V3_20190219_A	0
76	MALE	189	Ureter/kidney	PMS2	40	0	V3_20190219_A	0
77	MALE	189	Ureter/kidney	PMS2	40	0	V3_20190219_A	0
78	MALE	189	Ureter/kidney	PMS2	40	0	V3_20190219_A	0
79	MALE	189	Ureter/kidney	PMS2	40	0	V3_20190219_A	0
80	MALE	189	Ureter/kidney	PMS2	40	0	V3_20190219_A	0
25	MALE	153	Colon	MLH1	559	4	V3_20190219_A	0.00715563506261181
26	MALE	153	Colon	MLH1	559	4	V3_20190219_A	0.00715563506261181
27	MALE	153	Colon	MLH1	559	4	V3_20190219_A	0.00715563506261181
28	MALE	153	Colon	MLH1	559	4	V3_20190219_A	0.00715563506261181
29	MALE	153	Colon	MLH1	559	4	V3_20190219_A	0.00715563506261181
30	MALE	153	Colon	MLH1	897	12	V3_20190219_A	0.0133779264214047
31	MALE	153	Colon	MLH1	897	12	V3_20190219_A	0.0133779264214047
32	MALE	153	Colon	MLH1	897	12	V3_20190219_A	0.0133779264214047
33	MALE	153	Colon	MLH1	897	12	V3_20190219_A	0.0133779264214047
34	MALE	153	Colon	MLH1	897	12	V3_20190219_A	0.0133779264214047
35	MALE	153	Colon	MLH1	988	11	V3_20190219_A	0.0111336032388664
36	MALE	153	Colon	MLH1	988	11	V3_20190219_A	0.0111336032388664
37	MALE	153	Colon	MLH1	988	11	V3_20190219_A	0.0111336032388664
38	MALE	153	Colon	MLH1	988	11	V3_20190219_A	0.0111336032388664
39	MALE	153	Colon	MLH1	988	11	V3_20190219_A	0.0111336032388664
40	MALE	153	Colon	MLH1	1026	23	V3_20190219_A	0.0224171539961014
41	MALE	153	Colon	MLH1	1026	23	V3_20190219_A	0.0224171539961014
42	MALE	153	Colon	MLH1	1026	23	V3_20190219_A	0.0224171539961014
43	MALE	153	Colon	MLH1	1026	23	V3_20190219_A	0.0224171539961014
44	MALE	153	Colon	MLH1	1026	23	V3_20190219_A	0.0224171539961014
45	MALE	153	Colon	MLH1	887	20	V3_20190219_A	0.0225479143179256
46	MALE	153	Colon	MLH1	887	20	V3_20190219_A	0.0225479143179256
47	MALE	153	Colon	MLH1	887	20	V3_20190219_A	0.0225479143179256
48	MALE	153	Colon	MLH1	887	20	V3_20190219_A	0.0225479143179256
49	MALE	153	Colon	MLH1	887	20	V3_20190219_A	0.0225479143179256
50	MALE	153	Colon	MLH1	669	13	V3_20190219_A	0.0194319880418535
51	MALE	153	Colon	MLH1	669	13	V3_20190219_A	0.0194319880418535
52	MALE	153	Colon	MLH1	669	13	V3_20190219_A	0.0194319880418535
53	MALE	153	Colon	MLH1	669	13	V3_20190219_A	0.0194319880418535
54	MALE	153	Colon	MLH1	669	13	V3_20190219_A	0.0194319880418535
55	MALE	153	Colon	MLH1	455	8	V3_20190219_A	0.0175824175824176
56	MALE	153	Colon	MLH1	455	8	V3_20190219_A	0.0175824175824176
57	MALE	153	Colon	MLH1	455	8	V3_20190219_A	0.0175824175824176
58	MALE	153	Colon	MLH1	455	8	V3_20190219_A	0.0175824175824176
59	MALE	153	Colon	MLH1	455	8	V3_20190219_A	0.0175824175824176
60	MALE	153	Colon	MLH1	291	4	V3_20190219_A	0.013745704467354
61	MALE	153	Colon	MLH1	291	4	V3_20190219_A	0.013745704467354
62	MALE	153	Colon	MLH1	291	4	V3_20190219_A	0.013745704467354
63	MALE	153	Colon	MLH1	291	4	V3_20190219_A	0.013745704467354
64	MALE	153	Colon	MLH1	291	4	V3_20190219_A	0.013745704467354
65	MALE	153	Colon	MLH1	194	4	V3_20190219_A	0.0206185567010309
66	MALE	153	Colon	MLH1	194	4	V3_20190219_A	0.0206185567010309
67	MALE	153	Colon	MLH1	194	4	V3_20190219_A	0.0206185567010309
68	MALE	153	Colon	MLH1	194	4	V3_20190219_A	0.0206185567010309
69	MALE	153	Colon	MLH1	194	4	V3_20190219_A	0.0206185567010309
70	MALE	153	Colon	MLH1	113	2	V3_20190219_A	0.0176991150442478
71	MALE	153	Colon	MLH1	113	2	V3_20190219_A	0.0176991150442478
72	MALE	153	Colon	MLH1	113	2	V3_20190219_A	0.0176991150442478
73	MALE	153	Colon	MLH1	113	2	V3_20190219_A	0.0176991150442478
74	MALE	153	Colon	MLH1	113	2	V3_20190219_A	0.0176991150442478
75	MALE	153	Colon	MLH1	47	0	V3_20190219_A	0
76	MALE	153	Colon	MLH1	47	0	V3_20190219_A	0
77	MALE	153	Colon	MLH1	47	0	V3_20190219_A	0
78	MALE	153	Colon	MLH1	47	0	V3_20190219_A	0
79	MALE	153	Colon	MLH1	47	0	V3_20190219_A	0
80	MALE	153	Colon	MLH1	47	0	V3_20190219_A	0
25	MALE	153	Colon	MSH2	413	2	V3_20190219_A	0.00484261501210654
26	MALE	153	Colon	MSH2	413	2	V3_20190219_A	0.00484261501210654
27	MALE	153	Colon	MSH2	413	2	V3_20190219_A	0.00484261501210654
28	MALE	153	Colon	MSH2	413	2	V3_20190219_A	0.00484261501210654
29	MALE	153	Colon	MSH2	413	2	V3_20190219_A	0.00484261501210654
30	MALE	153	Colon	MSH2	647	2	V3_20190219_A	0.00309119010819165
31	MALE	153	Colon	MSH2	647	2	V3_20190219_A	0.00309119010819165
32	MALE	153	Colon	MSH2	647	2	V3_20190219_A	0.00309119010819165
33	MALE	153	Colon	MSH2	647	2	V3_20190219_A	0.00309119010819165
34	MALE	153	Colon	MSH2	647	2	V3_20190219_A	0.00309119010819165
35	MALE	153	Colon	MSH2	817	7	V3_20190219_A	0.00856793145654835
36	MALE	153	Colon	MSH2	817	7	V3_20190219_A	0.00856793145654835
37	MALE	153	Colon	MSH2	817	7	V3_20190219_A	0.00856793145654835
38	MALE	153	Colon	MSH2	817	7	V3_20190219_A	0.00856793145654835
39	MALE	153	Colon	MSH2	817	7	V3_20190219_A	0.00856793145654835
40	MALE	153	Colon	MSH2	849	9	V3_20190219_A	0.0106007067137809
41	MALE	153	Colon	MSH2	849	9	V3_20190219_A	0.0106007067137809
42	MALE	153	Colon	MSH2	849	9	V3_20190219_A	0.0106007067137809
43	MALE	153	Colon	MSH2	849	9	V3_20190219_A	0.0106007067137809
44	MALE	153	Colon	MSH2	849	9	V3_20190219_A	0.0106007067137809
45	MALE	153	Colon	MSH2	810	6	V3_20190219_A	0.00740740740740741
46	MALE	153	Colon	MSH2	810	6	V3_20190219_A	0.00740740740740741
47	MALE	153	Colon	MSH2	810	6	V3_20190219_A	0.00740740740740741
48	MALE	153	Colon	MSH2	810	6	V3_20190219_A	0.00740740740740741
49	MALE	153	Colon	MSH2	810	6	V3_20190219_A	0.00740740740740741
50	MALE	153	Colon	MSH2	675	16	V3_20190219_A	0.0237037037037037
51	MALE	153	Colon	MSH2	675	16	V3_20190219_A	0.0237037037037037
52	MALE	153	Colon	MSH2	675	16	V3_20190219_A	0.0237037037037037
53	MALE	153	Colon	MSH2	675	16	V3_20190219_A	0.0237037037037037
54	MALE	153	Colon	MSH2	675	16	V3_20190219_A	0.0237037037037037
55	MALE	153	Colon	MSH2	502	6	V3_20190219_A	0.0119521912350598
56	MALE	153	Colon	MSH2	502	6	V3_20190219_A	0.0119521912350598
57	MALE	153	Colon	MSH2	502	6	V3_20190219_A	0.0119521912350598
58	MALE	153	Colon	MSH2	502	6	V3_20190219_A	0.0119521912350598
59	MALE	153	Colon	MSH2	502	6	V3_20190219_A	0.0119521912350598
60	MALE	153	Colon	MSH2	339	6	V3_20190219_A	0.0176991150442478
61	MALE	153	Colon	MSH2	339	6	V3_20190219_A	0.0176991150442478
62	MALE	153	Colon	MSH2	339	6	V3_20190219_A	0.0176991150442478
63	MALE	153	Colon	MSH2	339	6	V3_20190219_A	0.0176991150442478
64	MALE	153	Colon	MSH2	339	6	V3_20190219_A	0.0176991150442478
65	MALE	153	Colon	MSH2	202	4	V3_20190219_A	0.0198019801980198
66	MALE	153	Colon	MSH2	202	4	V3_20190219_A	0.0198019801980198
67	MALE	153	Colon	MSH2	202	4	V3_20190219_A	0.0198019801980198
68	MALE	153	Colon	MSH2	202	4	V3_20190219_A	0.0198019801980198
69	MALE	153	Colon	MSH2	202	4	V3_20190219_A	0.0198019801980198
70	MALE	153	Colon	MSH2	131	0	V3_20190219_A	0
71	MALE	153	Colon	MSH2	131	0	V3_20190219_A	0
72	MALE	153	Colon	MSH2	131	0	V3_20190219_A	0
73	MALE	153	Colon	MSH2	131	0	V3_20190219_A	0
74	MALE	153	Colon	MSH2	131	0	V3_20190219_A	0
75	MALE	153	Colon	MSH2	56	1	V3_20190219_A	0.0178571428571429
76	MALE	153	Colon	MSH2	56	1	V3_20190219_A	0.0178571428571429
77	MALE	153	Colon	MSH2	56	1	V3_20190219_A	0.0178571428571429
78	MALE	153	Colon	MSH2	56	1	V3_20190219_A	0.0178571428571429
79	MALE	153	Colon	MSH2	56	1	V3_20190219_A	0.0178571428571429
80	MALE	153	Colon	MSH2	56	1	V3_20190219_A	0.0178571428571429
25	MALE	153	Colon	MSH6	69	0	V3_20190219_A	0
26	MALE	153	Colon	MSH6	69	0	V3_20190219_A	0
27	MALE	153	Colon	MSH6	69	0	V3_20190219_A	0
28	MALE	153	Colon	MSH6	69	0	V3_20190219_A	0
29	MALE	153	Colon	MSH6	69	0	V3_20190219_A	0
30	MALE	153	Colon	MSH6	145	1	V3_20190219_A	0.00689655172413793
31	MALE	153	Colon	MSH6	145	1	V3_20190219_A	0.00689655172413793
32	MALE	153	Colon	MSH6	145	1	V3_20190219_A	0.00689655172413793
33	MALE	153	Colon	MSH6	145	1	V3_20190219_A	0.00689655172413793
34	MALE	153	Colon	MSH6	145	1	V3_20190219_A	0.00689655172413793
35	MALE	153	Colon	MSH6	202	1	V3_20190219_A	0.00495049504950495
36	MALE	153	Colon	MSH6	202	1	V3_20190219_A	0.00495049504950495
37	MALE	153	Colon	MSH6	202	1	V3_20190219_A	0.00495049504950495
38	MALE	153	Colon	MSH6	202	1	V3_20190219_A	0.00495049504950495
39	MALE	153	Colon	MSH6	202	1	V3_20190219_A	0.00495049504950495
40	MALE	153	Colon	MSH6	218	0	V3_20190219_A	0
41	MALE	153	Colon	MSH6	218	0	V3_20190219_A	0
42	MALE	153	Colon	MSH6	218	0	V3_20190219_A	0
43	MALE	153	Colon	MSH6	218	0	V3_20190219_A	0
44	MALE	153	Colon	MSH6	218	0	V3_20190219_A	0
45	MALE	153	Colon	MSH6	183	0	V3_20190219_A	0
46	MALE	153	Colon	MSH6	183	0	V3_20190219_A	0
47	MALE	153	Colon	MSH6	183	0	V3_20190219_A	0
48	MALE	153	Colon	MSH6	183	0	V3_20190219_A	0
49	MALE	153	Colon	MSH6	183	0	V3_20190219_A	0
50	MALE	153	Colon	MSH6	163	0	V3_20190219_A	0
51	MALE	153	Colon	MSH6	163	0	V3_20190219_A	0
52	MALE	153	Colon	MSH6	163	0	V3_20190219_A	0
53	MALE	153	Colon	MSH6	163	0	V3_20190219_A	0
54	MALE	153	Colon	MSH6	163	0	V3_20190219_A	0
55	MALE	153	Colon	MSH6	208	3	V3_20190219_A	0.0144230769230769
56	MALE	153	Colon	MSH6	208	3	V3_20190219_A	0.0144230769230769
57	MALE	153	Colon	MSH6	208	3	V3_20190219_A	0.0144230769230769
58	MALE	153	Colon	MSH6	208	3	V3_20190219_A	0.0144230769230769
59	MALE	153	Colon	MSH6	208	3	V3_20190219_A	0.0144230769230769
60	MALE	153	Colon	MSH6	186	0	V3_20190219_A	0
61	MALE	153	Colon	MSH6	186	0	V3_20190219_A	0
62	MALE	153	Colon	MSH6	186	0	V3_20190219_A	0
63	MALE	153	Colon	MSH6	186	0	V3_20190219_A	0
64	MALE	153	Colon	MSH6	186	0	V3_20190219_A	0
65	MALE	153	Colon	MSH6	122	0	V3_20190219_A	0
66	MALE	153	Colon	MSH6	122	0	V3_20190219_A	0
67	MALE	153	Colon	MSH6	122	0	V3_20190219_A	0
68	MALE	153	Colon	MSH6	122	0	V3_20190219_A	0
69	MALE	153	Colon	MSH6	122	0	V3_20190219_A	0
70	MALE	153	Colon	MSH6	86	1	V3_20190219_A	0.0116279069767442
71	MALE	153	Colon	MSH6	86	1	V3_20190219_A	0.0116279069767442
72	MALE	153	Colon	MSH6	86	1	V3_20190219_A	0.0116279069767442
73	MALE	153	Colon	MSH6	86	1	V3_20190219_A	0.0116279069767442
74	MALE	153	Colon	MSH6	86	1	V3_20190219_A	0.0116279069767442
75	MALE	153	Colon	MSH6	43	2	V3_20190219_A	0.0465116279069767
76	MALE	153	Colon	MSH6	43	2	V3_20190219_A	0.0465116279069767
77	MALE	153	Colon	MSH6	43	2	V3_20190219_A	0.0465116279069767
78	MALE	153	Colon	MSH6	43	2	V3_20190219_A	0.0465116279069767
79	MALE	153	Colon	MSH6	43	2	V3_20190219_A	0.0465116279069767
80	MALE	153	Colon	MSH6	43	2	V3_20190219_A	0.0465116279069767
25	MALE	153	Colon	PMS2	15	0	V3_20190219_A	0
26	MALE	153	Colon	PMS2	15	0	V3_20190219_A	0
27	MALE	153	Colon	PMS2	15	0	V3_20190219_A	0
28	MALE	153	Colon	PMS2	15	0	V3_20190219_A	0
29	MALE	153	Colon	PMS2	15	0	V3_20190219_A	0
30	MALE	153	Colon	PMS2	35	0	V3_20190219_A	0
31	MALE	153	Colon	PMS2	35	0	V3_20190219_A	0
32	MALE	153	Colon	PMS2	35	0	V3_20190219_A	0
33	MALE	153	Colon	PMS2	35	0	V3_20190219_A	0
34	MALE	153	Colon	PMS2	35	0	V3_20190219_A	0
35	MALE	153	Colon	PMS2	65	0	V3_20190219_A	0
36	MALE	153	Colon	PMS2	65	0	V3_20190219_A	0
37	MALE	153	Colon	PMS2	65	0	V3_20190219_A	0
38	MALE	153	Colon	PMS2	65	0	V3_20190219_A	0
39	MALE	153	Colon	PMS2	65	0	V3_20190219_A	0
40	MALE	153	Colon	PMS2	59	0	V3_20190219_A	0
41	MALE	153	Colon	PMS2	59	0	V3_20190219_A	0
42	MALE	153	Colon	PMS2	59	0	V3_20190219_A	0
43	MALE	153	Colon	PMS2	59	0	V3_20190219_A	0
44	MALE	153	Colon	PMS2	59	0	V3_20190219_A	0
45	MALE	153	Colon	PMS2	60	0	V3_20190219_A	0
46	MALE	153	Colon	PMS2	60	0	V3_20190219_A	0
47	MALE	153	Colon	PMS2	60	0	V3_20190219_A	0
48	MALE	153	Colon	PMS2	60	0	V3_20190219_A	0
49	MALE	153	Colon	PMS2	60	0	V3_20190219_A	0
50	MALE	153	Colon	PMS2	73	0	V3_20190219_A	0
51	MALE	153	Colon	PMS2	73	0	V3_20190219_A	0
52	MALE	153	Colon	PMS2	73	0	V3_20190219_A	0
53	MALE	153	Colon	PMS2	73	0	V3_20190219_A	0
54	MALE	153	Colon	PMS2	73	0	V3_20190219_A	0
55	MALE	153	Colon	PMS2	81	0	V3_20190219_A	0
56	MALE	153	Colon	PMS2	81	0	V3_20190219_A	0
57	MALE	153	Colon	PMS2	81	0	V3_20190219_A	0
58	MALE	153	Colon	PMS2	81	0	V3_20190219_A	0
59	MALE	153	Colon	PMS2	81	0	V3_20190219_A	0
60	MALE	153	Colon	PMS2	69	0	V3_20190219_A	0
61	MALE	153	Colon	PMS2	69	0	V3_20190219_A	0
62	MALE	153	Colon	PMS2	69	0	V3_20190219_A	0
63	MALE	153	Colon	PMS2	69	0	V3_20190219_A	0
64	MALE	153	Colon	PMS2	69	0	V3_20190219_A	0
65	MALE	153	Colon	PMS2	53	1	V3_20190219_A	0.0188679245283019
66	MALE	153	Colon	PMS2	53	1	V3_20190219_A	0.0188679245283019
67	MALE	153	Colon	PMS2	53	1	V3_20190219_A	0.0188679245283019
68	MALE	153	Colon	PMS2	53	1	V3_20190219_A	0.0188679245283019
69	MALE	153	Colon	PMS2	53	1	V3_20190219_A	0.0188679245283019
70	MALE	153	Colon	PMS2	30	1	V3_20190219_A	0.0333333333333333
71	MALE	153	Colon	PMS2	30	1	V3_20190219_A	0.0333333333333333
72	MALE	153	Colon	PMS2	30	1	V3_20190219_A	0.0333333333333333
73	MALE	153	Colon	PMS2	30	1	V3_20190219_A	0.0333333333333333
74	MALE	153	Colon	PMS2	30	1	V3_20190219_A	0.0333333333333333
75	MALE	153	Colon	PMS2	4	1	V3_20190219_A	0.25
76	MALE	153	Colon	PMS2	4	1	V3_20190219_A	0.25
77	MALE	153	Colon	PMS2	4	1	V3_20190219_A	0.25
78	MALE	153	Colon	PMS2	4	1	V3_20190219_A	0.25
79	MALE	153	Colon	PMS2	4	1	V3_20190219_A	0.25
80	MALE	153	Colon	PMS2	4	1	V3_20190219_A	0.25
25	MALE	191	Brain	MLH1	605	0	V3_20190219_A	0
26	MALE	191	Brain	MLH1	605	0	V3_20190219_A	0
27	MALE	191	Brain	MLH1	605	0	V3_20190219_A	0
28	MALE	191	Brain	MLH1	605	0	V3_20190219_A	0
29	MALE	191	Brain	MLH1	605	0	V3_20190219_A	0
30	MALE	191	Brain	MLH1	1044	0	V3_20190219_A	0
31	MALE	191	Brain	MLH1	1044	0	V3_20190219_A	0
32	MALE	191	Brain	MLH1	1044	0	V3_20190219_A	0
33	MALE	191	Brain	MLH1	1044	0	V3_20190219_A	0
34	MALE	191	Brain	MLH1	1044	0	V3_20190219_A	0
35	MALE	191	Brain	MLH1	1319	0	V3_20190219_A	0
36	MALE	191	Brain	MLH1	1319	0	V3_20190219_A	0
37	MALE	191	Brain	MLH1	1319	0	V3_20190219_A	0
38	MALE	191	Brain	MLH1	1319	0	V3_20190219_A	0
39	MALE	191	Brain	MLH1	1319	0	V3_20190219_A	0
40	MALE	191	Brain	MLH1	1522	0	V3_20190219_A	0
41	MALE	191	Brain	MLH1	1522	0	V3_20190219_A	0
42	MALE	191	Brain	MLH1	1522	0	V3_20190219_A	0
43	MALE	191	Brain	MLH1	1522	0	V3_20190219_A	0
44	MALE	191	Brain	MLH1	1522	0	V3_20190219_A	0
45	MALE	191	Brain	MLH1	1576	0	V3_20190219_A	0
46	MALE	191	Brain	MLH1	1576	0	V3_20190219_A	0
47	MALE	191	Brain	MLH1	1576	0	V3_20190219_A	0
48	MALE	191	Brain	MLH1	1576	0	V3_20190219_A	0
49	MALE	191	Brain	MLH1	1576	0	V3_20190219_A	0
50	MALE	191	Brain	MLH1	1430	0	V3_20190219_A	0
51	MALE	191	Brain	MLH1	1430	0	V3_20190219_A	0
52	MALE	191	Brain	MLH1	1430	0	V3_20190219_A	0
53	MALE	191	Brain	MLH1	1430	0	V3_20190219_A	0
54	MALE	191	Brain	MLH1	1430	0	V3_20190219_A	0
55	MALE	191	Brain	MLH1	1213	0	V3_20190219_A	0
56	MALE	191	Brain	MLH1	1213	0	V3_20190219_A	0
57	MALE	191	Brain	MLH1	1213	0	V3_20190219_A	0
58	MALE	191	Brain	MLH1	1213	0	V3_20190219_A	0
59	MALE	191	Brain	MLH1	1213	0	V3_20190219_A	0
60	MALE	191	Brain	MLH1	935	0	V3_20190219_A	0
61	MALE	191	Brain	MLH1	935	0	V3_20190219_A	0
62	MALE	191	Brain	MLH1	935	0	V3_20190219_A	0
63	MALE	191	Brain	MLH1	935	0	V3_20190219_A	0
64	MALE	191	Brain	MLH1	935	0	V3_20190219_A	0
65	MALE	191	Brain	MLH1	678	1	V3_20190219_A	0.00147492625368732
66	MALE	191	Brain	MLH1	678	1	V3_20190219_A	0.00147492625368732
67	MALE	191	Brain	MLH1	678	1	V3_20190219_A	0.00147492625368732
68	MALE	191	Brain	MLH1	678	1	V3_20190219_A	0.00147492625368732
69	MALE	191	Brain	MLH1	678	1	V3_20190219_A	0.00147492625368732
70	MALE	191	Brain	MLH1	434	0	V3_20190219_A	0
71	MALE	191	Brain	MLH1	434	0	V3_20190219_A	0
72	MALE	191	Brain	MLH1	434	0	V3_20190219_A	0
73	MALE	191	Brain	MLH1	434	0	V3_20190219_A	0
74	MALE	191	Brain	MLH1	434	0	V3_20190219_A	0
75	MALE	191	Brain	MLH1	199	0	V3_20190219_A	0
76	MALE	191	Brain	MLH1	199	0	V3_20190219_A	0
77	MALE	191	Brain	MLH1	199	0	V3_20190219_A	0
78	MALE	191	Brain	MLH1	199	0	V3_20190219_A	0
79	MALE	191	Brain	MLH1	199	0	V3_20190219_A	0
80	MALE	191	Brain	MLH1	199	0	V3_20190219_A	0
25	MALE	191	Brain	MSH2	440	0	V3_20190219_A	0
26	MALE	191	Brain	MSH2	440	0	V3_20190219_A	0
27	MALE	191	Brain	MSH2	440	0	V3_20190219_A	0
28	MALE	191	Brain	MSH2	440	0	V3_20190219_A	0
29	MALE	191	Brain	MSH2	440	0	V3_20190219_A	0
30	MALE	191	Brain	MSH2	720	1	V3_20190219_A	0.00138888888888889
31	MALE	191	Brain	MSH2	720	1	V3_20190219_A	0.00138888888888889
32	MALE	191	Brain	MSH2	720	1	V3_20190219_A	0.00138888888888889
33	MALE	191	Brain	MSH2	720	1	V3_20190219_A	0.00138888888888889
34	MALE	191	Brain	MSH2	720	1	V3_20190219_A	0.00138888888888889
35	MALE	191	Brain	MSH2	1003	0	V3_20190219_A	0
36	MALE	191	Brain	MSH2	1003	0	V3_20190219_A	0
37	MALE	191	Brain	MSH2	1003	0	V3_20190219_A	0
38	MALE	191	Brain	MSH2	1003	0	V3_20190219_A	0
39	MALE	191	Brain	MSH2	1003	0	V3_20190219_A	0
40	MALE	191	Brain	MSH2	1213	1	V3_20190219_A	0.000824402308326463
41	MALE	191	Brain	MSH2	1213	1	V3_20190219_A	0.000824402308326463
42	MALE	191	Brain	MSH2	1213	1	V3_20190219_A	0.000824402308326463
43	MALE	191	Brain	MSH2	1213	1	V3_20190219_A	0.000824402308326463
44	MALE	191	Brain	MSH2	1213	1	V3_20190219_A	0.000824402308326463
45	MALE	191	Brain	MSH2	1309	0	V3_20190219_A	0
46	MALE	191	Brain	MSH2	1309	0	V3_20190219_A	0
47	MALE	191	Brain	MSH2	1309	0	V3_20190219_A	0
48	MALE	191	Brain	MSH2	1309	0	V3_20190219_A	0
49	MALE	191	Brain	MSH2	1309	0	V3_20190219_A	0
50	MALE	191	Brain	MSH2	1292	1	V3_20190219_A	0.000773993808049536
51	MALE	191	Brain	MSH2	1292	1	V3_20190219_A	0.000773993808049536
52	MALE	191	Brain	MSH2	1292	1	V3_20190219_A	0.000773993808049536
53	MALE	191	Brain	MSH2	1292	1	V3_20190219_A	0.000773993808049536
54	MALE	191	Brain	MSH2	1292	1	V3_20190219_A	0.000773993808049536
55	MALE	191	Brain	MSH2	1070	1	V3_20190219_A	0.000934579439252336
56	MALE	191	Brain	MSH2	1070	1	V3_20190219_A	0.000934579439252336
57	MALE	191	Brain	MSH2	1070	1	V3_20190219_A	0.000934579439252336
58	MALE	191	Brain	MSH2	1070	1	V3_20190219_A	0.000934579439252336
59	MALE	191	Brain	MSH2	1070	1	V3_20190219_A	0.000934579439252336
60	MALE	191	Brain	MSH2	824	3	V3_20190219_A	0.00364077669902913
61	MALE	191	Brain	MSH2	824	3	V3_20190219_A	0.00364077669902913
62	MALE	191	Brain	MSH2	824	3	V3_20190219_A	0.00364077669902913
63	MALE	191	Brain	MSH2	824	3	V3_20190219_A	0.00364077669902913
64	MALE	191	Brain	MSH2	824	3	V3_20190219_A	0.00364077669902913
65	MALE	191	Brain	MSH2	617	0	V3_20190219_A	0
66	MALE	191	Brain	MSH2	617	0	V3_20190219_A	0
67	MALE	191	Brain	MSH2	617	0	V3_20190219_A	0
68	MALE	191	Brain	MSH2	617	0	V3_20190219_A	0
69	MALE	191	Brain	MSH2	617	0	V3_20190219_A	0
70	MALE	191	Brain	MSH2	359	3	V3_20190219_A	0.00835654596100279
71	MALE	191	Brain	MSH2	359	3	V3_20190219_A	0.00835654596100279
72	MALE	191	Brain	MSH2	359	3	V3_20190219_A	0.00835654596100279
73	MALE	191	Brain	MSH2	359	3	V3_20190219_A	0.00835654596100279
74	MALE	191	Brain	MSH2	359	3	V3_20190219_A	0.00835654596100279
75	MALE	191	Brain	MSH2	129	0	V3_20190219_A	0
76	MALE	191	Brain	MSH2	129	0	V3_20190219_A	0
77	MALE	191	Brain	MSH2	129	0	V3_20190219_A	0
78	MALE	191	Brain	MSH2	129	0	V3_20190219_A	0
79	MALE	191	Brain	MSH2	129	0	V3_20190219_A	0
80	MALE	191	Brain	MSH2	129	0	V3_20190219_A	0
25	MALE	191	Brain	MSH6	72	0	V3_20190219_A	0
26	MALE	191	Brain	MSH6	72	0	V3_20190219_A	0
27	MALE	191	Brain	MSH6	72	0	V3_20190219_A	0
28	MALE	191	Brain	MSH6	72	0	V3_20190219_A	0
29	MALE	191	Brain	MSH6	72	0	V3_20190219_A	0
30	MALE	191	Brain	MSH6	155	0	V3_20190219_A	0
